,tweet_id,text,num_likes,date,author,Label,cluster,x,y,model_minority
2223,1248438911233404930,OK be a fool! M https://t.co/9tDjbxoVqK,0,2020-04-10 02:33:25,Russell87843006,Counterhate,4,8.520914,4.0627084,0
2224,1248439243044581377,Skate low budget max pain https://t.co/CZYtxdc5AQ,0,2020-04-10 02:34:45,phebianto,Counterhate,4,9.314332,5.704505,0
2225,1248444681463062528,"'I'm super scared': ETS driver speaks out after allegedly being coughed on by passenger who claimed to have COVID-19 | CTV News.     Horrible that this innocent person has been terrorized like this. This isn’t a joke, a threat, or a simple assault.  https://t.co/Sf1UESfnfJ",2,2020-04-10 02:56:21,LP_Tony,Counterhate,4,9.681764,0.5727451,0
2226,1248445194443214850,"Our company is unapologetically American Chinese and unapologetically made of people of all colors and backgrounds. 
https://t.co/ZGJRvzFQcL",5,2020-04-10 02:58:24,HopClear,Counterhate,4,8.09875,0.1574254,0
2227,1248446951080652800,"The 5 aggregates (khandas) is the result of all diseases, discomfort, discontent, suffering and pain; it is the unsatisfactory nature of all phenomena. Also one of the universal characteristics of existence. Buddha proclaims it the first Noble Truth. #covid19",0,2020-04-10 03:05:22,BuddhaSage,Counterhate,3,12.681723,4.2331896,0
2228,1248447182862082049,"SIN is more contagious than COVID19. It's a lifelong pandemic.
-Pastor Ovales",7,2020-04-10 03:06:18,DwayneMolana,Counterhate,4,10.60141,2.3499877,0
2229,1248455001992617991,The least the Security Council should have done was to recognise COVID-19 as a threat to international peace and security. UNSC has abandoned the “the fight of a generation” without firing a shot. Disgraceful!,16,2020-04-10 03:37:22,Sreeniv,Counterhate,4,10.100721,1.265588,0
2230,1248460633038708736,"https://t.co/S2cnQbwVCP

Recommend listening to this.",1,2020-04-10 03:59:44,breddy_gud,Counterhate,4,9.750461,5.262449,0
2231,1248478829661712384,HOPE https://t.co/ZNOWRycJwk,0,2020-04-10 05:12:03,chiran_babu,Counterhate,-1,7.591295,12.098581,0
2232,1248490412425134087,"Good morning my fellow country people,covid-19 will not be our portion in Jesus name amen",0,2020-04-10 05:58:04,AEbodo,Counterhate,3,11.702872,5.359433,1
2233,1248496364259958784,"Donate for our country to fight against covid-19
#Shameondream11",1,2020-04-10 06:21:43,raish453,Counterhate,4,10.266941,5.031227,0
2234,1248497227422547969,Covid-19 is from China esus !,0,2020-04-10 06:25:09,fuckupfux,Counterhate,4,8.632792,5.050069,0
2235,1248504001882185728,It will take all of us to defeat the #covid19 pandemic. Let’s stand as one and urge world leaders to join a global pandemic response plan. #ONEWorld https://t.co/Sh8PorAi3v,0,2020-04-10 06:52:04,rautim,Counterhate,-1,1.8261006,-5.134257,0
2236,1248513466199158784,"21.) Branding COVID-19 the “Chinese virus” or “Wuhan virus” in a disgraceful attempt at racist scapegoating that not only does nothing to help us combat the crisis, it has made Asian-Americans the targets of increasing levels of discrimination, prejudice, and hate crimes.",4306,2020-04-10 07:29:41,AmoneyResists,Counterhate,4,9.598383,0.6665539,0
2237,1248520989325082626,Fidelis Ad Mortem. Rest In Peace Brother. https://t.co/yh12Ky9gdp,4,2020-04-10 07:59:34,NYPD108Pct,Counterhate,3,11.946975,5.243363,0
2238,1248523036346613762,@redpop86 @bbusa617 FALSE https://t.co/YFpCAQ2bIR,0,2020-04-10 08:07:42,micupoftea31,Counterhate,-1,9.230291,7.8153486,0
2239,1248546290448969728,@HassanAliJoho Sir you are one in millions you have demonstrated in this COVID 19.,0,2020-04-10 09:40:07,frankbosco20,Counterhate,4,9.555812,4.2195644,0
2240,1248553281443463168,"There is absolutely no empirical 

statistical causal connection that 

social distancing decreases the 

number of Covid-19 cases.",0,2020-04-10 10:07:53,Nowisthewinter7,Counterhate,4,10.947161,2.3711638,0
2241,1248561884980219904,"Heartbroken for my family as my uncle tam lost his fight to Covid-19 this morning, RIP Tam 💗 
Stay home pls",4,2020-04-10 10:42:05,zoeyferrie,Counterhate,4,9.066121,4.5159826,0
2242,1248563822031278081,"May this #GoodFriday2020 help us forgive one another &amp; 
sacrifice for the others;
and be compassionate, 
especially with #COVIDー19 and #CoronaPandemic open our eyes to a new world within us. God bless !!",4,2020-04-10 10:49:47,augy_jsa,Counterhate,4,11.863459,4.218134,0
2243,1248569933069455360,"@NadineDorries There are literally people battling to breathe, people on ventilators, etc. 
Making such a comment is insensitive, heartless!!!
#COVID19 #coronavirus",6,2020-04-10 11:14:04,MusicSnobb,Counterhate,4,9.1122265,3.7084188,0
2244,1248570229493465090,@EnyaDaynesPT @ISARIC1 @LeicesterBRC @LeicResearch @CersResearch Amazing the speed high quality research can be set-up. Be good to review and learn from this post COVID19...speed up trial set-up!,0,2020-04-10 11:15:14,emermbrady,Counterhate,4,10.509844,3.8243454,0
2245,1248578647906123783,"Quarantine Daily Prayer
#GoodFriday2020

In memory of the death of Jesus, we again pray for everyone who have died because of this Covid-19 Pandemic. Welcome them into your eternal home and grant them rest and everlasting peace. https://t.co/g86PiDfNbY",20,2020-04-10 11:48:41,opentablemccph,Counterhate,3,12.381331,4.37179,0
2246,1248595346214830081,"For 1, it seems that patients are doing better on the stomachs than on the backs, something doctors have long see in other instances of resp. distress. But here, it's seems to work even better for COVID-19 patients + doctors are using it beyond the ICU 

https://t.co/Cl8IIbcr7B",5,2020-04-10 12:55:02,lydiaramsey125,Counterhate,4,10.942815,2.089185,0
2247,1248596209780043778,"To every family member, friend, or co-worker of somebody that died from COVID-19.... Vote with your heart, vote with conviction.  The lack of Trump's actions and care are unacceptable. It didn't have to be this way! 

This is not a political statement, just a factual one. #COVID",0,2020-04-10 12:58:28,Onecivilguy,Counterhate,4,10.513656,0.713103,0
2248,1248602824608567296,Heal the world almighty https://t.co/5DiNy7rlYN,4,2020-04-10 13:24:45,realhilla,Counterhate,4,11.264898,5.558743,0
2249,1248603356760813569,@VictoriaOsteen Pray for our leaders in Nigeria who use COVID-19 to steal n make the poor suffer,0,2020-04-10 13:26:52,enejohnpaulObi1,Counterhate,3,11.87316,4.7525916,0
2250,1248605966280667136,"This Volkswagen Samba Bus Is a Thank You to Doctors in the COVID-19 Front Lines:
https://t.co/DEyJEr6POu https://t.co/iYGrY894NK",7,2020-04-10 13:37:14,acvwpassion,Counterhate,4,9.116665,4.667282,0
2251,1248612016996020224,Currently available #AI and #datascience approaches can help fight infectious diseases in a more effective way and improve human healthcare. https://t.co/80ufYSbM7n #COVID19 #healthIT https://t.co/zs6OQ3VRkn,0,2020-04-10 14:01:17,tspltda,Counterhate,4,10.472035,4.0467873,0
2252,1248613841358827524,"In response to the unprecedented COVID-19 pandemic, we have donated $1 million to help the most vulnerable in our communities and around the world. Please join us giving. #ONEGF #ONEGFTogether https://t.co/0ZUoP9HRvn https://t.co/BOY6AROyo9",17,2020-04-10 14:08:32,GLOBALFOUNDRIES,Counterhate,4,11.60094,3.4858077,0
2253,1248618906631036929,"Meanwhile a devastating news coming from Bihar wherein Dr. raped a Covid-19 patient # a dastard, cruel, inhuman act,shakes the credibility of med. Profession, highly Condemnable.",1,2020-04-10 14:28:40,DarTanv68756073,Counterhate,4,9.579465,1.6238502,0
2254,1248627662899339265,"@PrincexAmbrose @yerimyth @DIORJIMINN stereotyping is not discrimination, mind me
you could say the dumb joke ""Italians = mafia"" but that's just a brainless stereotype.
It's different as being deported from USA cause you're mexican, or being black and discriminated, or Asian and somehow ""cause of covid19""",0,2020-04-10 15:03:27,SophAllen3,Counterhate,4,9.742885,0.00991768,0
2255,1248628611151691777,"Please for your health and safety and for others around you, don’t follow this instructions. I’m begging you all with whatever higher power you believe in. Please take this from a frontliner, you don’t want to be a covid patient I promise you. Pleas pray in your homes, God hears https://t.co/BFnFw0erOh",14,2020-04-10 15:07:13,Nelie_Whyte,Counterhate,3,12.465734,4.3299932,0
2256,1248630305361182721,Poke @JulieOudet @FZores https://t.co/GCMGs7WqxJ,14,2020-04-10 15:13:57,LehmannDrC,Counterhate,4,9.821967,4.6336155,0
2257,1248636408618762240,"Be sure to bookmark the @USDARD COVID-19 response page to keep up to date on the latest efforts to help rural residents, businesses, and communities.

https://t.co/BXe0RTqYve

#AZ
#RuralAZ
#TogetherAmericaProspers",6,2020-04-10 15:38:13,Arizona_RD,Counterhate,4,10.86846,4.308172,0
2258,1248639478517960704,"With the 410 that recovered, this now means that we have 1 569 active cases. #Covid19SA https://t.co/eNEu0w2nOe",1,2020-04-10 15:50:24,Botshelo_SA,Counterhate,4,9.799887,4.270129,0
2259,1248639528480444416,"@KTHopkins using covid 19 to spread your alreaxy open racism
Disgusting the lot of you",1,2020-04-10 15:50:36,taznogaming,Counterhate,4,8.240306,3.048961,0
2260,1248639670214447111,"#CariskCares If the circumstances you're faced with today amidst the COVID-19 outbreak have increased your stress and anxiety, check out these 7 things you can do to build your resilience: https://t.co/IsrEygd2ea https://t.co/8jLgnyKBZV",2,2020-04-10 15:51:10,CariskPartners,Counterhate,4,11.128262,2.8188899,0
2261,1248644579118551042,"That's why @SenatorWagle and these other one-trick ""Christians"" continue to hold off health care coverage for the poor. Even if it means many of those who voted for them die of preventable conditions, not just #COVID19. #1 purveyors of lies and death. https://t.co/5tCagITYRf",0,2020-04-10 16:10:41,CovidKC,Counterhate,4,10.534817,1.3996764,0
2262,1248644825340981249,"Thomasian Community: UNITE TO FIGHT COVID-19! SUSPEND ONLINE CLASSES! FIGHT FOR OUR WELL-BEING, LIVELIHOOD, AND DEMOCRATIC RIGHTS! - Sign the Petition! https://t.co/bTqXyOQH3U via @ChangePilipinas",0,2020-04-10 16:11:39,imnicoleloto,Counterhate,4,11.2628145,3.589285,0
2263,1248662345544388608,"@SenSchumer Its RACISM. Please call it out. The only reason why there is income inequality, nutritional inequality, lacking access to healthcare (even during a pandemic with evidence of the community's susceptibility to illnesses, including COVID-19) no other reason than RACISM.",0,2020-04-10 17:21:16,JemmingPaula,Counterhate,4,10.11581,1.3746198,0
2264,1248662680820502528,@Imamofpeace I hate chines food. #covid-19,3,2020-04-10 17:22:36,Ternaprise,Counterhate,4,9.341999,4.6150417,0
2265,1248663662241492992,Functioning democracy for the win! https://t.co/pUeLhPf9J2,30,2020-04-10 17:26:30,EnswellJones,Counterhate,4,9.944101,5.6656804,0
2266,1248664043260235776,"Passover. 3000 years ago God struck down all the first born sons in Eygpt. Baruch ata adonai, eloheynu melech haolam, please save us from this Pharaoh, and strike him &amp; his two evil sons down with Covid19. Amen. #TrumpBurialPits #Pesach #Passover2020 https://t.co/mmzeQIEC8M",0,2020-04-10 17:28:01,Impeach14070455,Counterhate,3,12.889546,4.624452,0
2267,1248665129920544769,"Passover. 3000 years ago God struck down all the first born sons in Eygpt. Baruch ata adonai, eloheynu melech haolam, please save us from this Pharaoh, and strike him &amp; his two evil sons down with Covid19. Amen. #TrumpBurialPits #Pesach #Passover2020 https://t.co/PcXQyda4k4",0,2020-04-10 17:32:20,Impeach14070455,Counterhate,3,12.902024,4.6026373,0
2268,1248680062758445056,Babeeeee! ❤️ https://t.co/gZTRW20jnf,0,2020-04-10 18:31:40,kyrlmflz,Counterhate,4,9.0756235,6.7188835,0
2269,1248687331193827328,"Despite President Bolsonaro's #COVID19 denialism, a small Brazilian city has one of the most ambitious responses in the world: https://t.co/CMy6unkbRl #UBI",0,2020-04-10 19:00:33,BostonReview,Counterhate,4,9.949792,3.7109678,0
2270,1248688605767204865,"Jesus Christ, what is this racist shit!  This doesn’t stop the spread of Covid 19. This perpetuates the bullshit that POC R to blame for their disproportionate covid 19 mortality rates. Big big fail by US Surgeon General. Let’s address systemic racism/healthcare disparities. https://t.co/mSK9IzLqk8",0,2020-04-10 19:05:37,JulilynnOz,Counterhate,4,11.044292,0.33087626,0
2271,1248703985751601155,"@MinofHealthUG 
Spread awareness
#StaySafe❤ https://t.co/1bHBbOdnDE",0,2020-04-10 20:06:44,twinkleafrique,Counterhate,4,10.2771225,5.1526356,0
2272,1248705376264097797,"Today I have learnt that #COVIDー19 is :
Racist 
Sexist
Classist",10,2020-04-10 20:12:16,dontforgetchaos,Counterhate,4,8.341688,2.7911742,0
2273,1248705567465656321,"These states are getting drive-thru #COVIDー19 #testing. #drivethru 
https://t.co/tCmLc7MzTp https://t.co/HU8RA300Us",0,2020-04-10 20:13:01,MedicineNet,Counterhate,4,9.97152,4.6046066,0
2274,1248706138146779138,"During the hard times we are all facing due to #COVID19, please remember to just breathe and remind yourself that we will overcome. #StayPositive #Positivity #JustBreathe #WorkTogether https://t.co/K8WH0ES5xD",0,2020-04-10 20:15:17,VeinInstSSA,Counterhate,4,10.82691,3.8302944,0
2275,1248706986159423488,@JPNadda @AmitShah @nalinkateel take a strict disciplinary action on these representatives and set an example! https://t.co/ZGWHym2V9k,0,2020-04-10 20:18:40,santoshpk,Counterhate,4,9.730816,5.757305,0
2276,1248707356130709504,This is heartbreaking. So sorry. X https://t.co/p471dQfrVA,0,2020-04-10 20:20:08,Watson4Helen,Counterhate,4,8.554722,4.2649746,0
2277,1248708604246609921,"Bear Bile is Being Recommended to Treat Covid-19, with NO EVIDENCE! #care2 https://t.co/YiegBKgpZk",0,2020-04-10 20:25:05,justine_faeth,Counterhate,4,9.96391,4.4815836,0
2278,1248715051349020679,Agree https://t.co/wwUJvzMbZg,0,2020-04-10 20:50:42,basimkhan,Counterhate,-1,1.8388399,13.534568,0
2279,1248716582525767681,"#Pray Almighty Father, we lift up to You all of our concerns over #Covid19. Heal the world, save humanity and deliver us from the hands demonic rulers of this world, in Jesus Name. PRINCE OF PEACE, #ThankYou for dying for the redemption of mankind and reconciling humanity to God.",102,2020-04-10 20:56:47,RCCGworldwide,Counterhate,3,12.606392,4.6102934,0
2280,1248724411903074307,May God deliver this nation https://t.co/R9GVYVGELg,0,2020-04-10 21:27:54,Notmycat07,Counterhate,4,11.559328,5.485277,0
2281,1248726440037793793,"Refusing to expand #Medicaid to help treat the poor is at best irresponsible, says Moss Point Mayor Mario King. “At its worst, we are killing our own people.” His city of less than 14,000 has already seen 5 deaths from #COVIDー19. #FridayThoughts  https://t.co/7m3fhg0jfm https://t.co/A4zNBUemt1",36,2020-04-10 21:35:58,JMitchellNews,Counterhate,4,10.573445,0.9871622,0
2282,1248727870010200065,"The unmitigated gall you must have to blame communities of color for COVID-19 impact, when you sat on your Cafe au Lait ass for months ignoring those very ppl and the systemic racism you KNEW would put them at greatest risk once this virus began to spread, is WILD. 2/4",64,2020-04-10 21:41:39,TheRyRichardson,Counterhate,4,10.229612,2.189103,0
2283,1248745455657181185,We have launched a free @FirstAidArts Toolkit for mental and emotional health! Simple arts-based responses for care of self and others. Check it out here: https://t.co/lLRHmzg8sK,2,2020-04-10 22:51:31,ruthyeopeterman,Counterhate,4,10.806568,3.871102,0
2284,1233905491442405376,"Judging an Asian because of their look does not give you that right to discriminate them? Making fun of coronavirus because an Asian is around is not funny either. I will deck you for doing so and NO it’s not freedom of speech. 
#stopdiscrimination",26,2020-03-01 00:02:48,Grog_swiper,Counterhate,4,10.144798,-0.44602224,1
2285,1233906549728456704,EXACTLYTHISTHISTHISTHISTHIS https://t.co/ORal4KpRlN,0,2020-03-01 00:07:00,agyw13,Counterhate,4,10.009525,4.0727615,0
2286,1233907138382245889,Sounds pretty familiar uhm? #XRPcommunity #XRP https://t.co/2gPaAFfEoF,1,2020-03-01 00:09:21,korle1312,Counterhate,4,9.033872,5.1795807,0
2287,1233914301385256960,"I might hate the current government but  no matter how stretched and broken, I cannot describe how grateful I am to live in a country with the NHS. For a first world country to not look after all it's citizens healthcare first is a fucking abomination. https://t.co/L19OKMWDVV",1,2020-03-01 00:37:49,guthriejames,Counterhate,4,10.072551,0.9203281,1
2288,1233922533734469633,y’all make this blow up this isn’t right- just because someone is Asian doesn’t mean they have corona https://t.co/a3aGVJS3Qk,0,2020-03-01 01:10:31,andrewan37,Counterhate,4,7.298513,2.550694,1
2289,1233923401523154944,"Modelo time, foo https://t.co/JADdaQ3u5u",0,2020-03-01 01:13:58,whatevermortal,Counterhate,4,8.981109,5.803353,0
2290,1233925403842093056,“Ignorance is the greatest threat to humanity!”TLM https://t.co/GqvAxS68HQ,0,2020-03-01 01:21:56,ThomasM91368250,Counterhate,4,9.029883,4.409923,0
2291,1233926582596591616,"Imagine the number of people who are going to be clogging the emergency rooms and medical clinics because they have a common cold or flu, but think it’s Coronavirus due to the irresponsible, fear mongering of the media and places like Twitter.  The absolute stupidity.......",19,2020-03-01 01:26:37,Bringer_O_Rain,Counterhate,4,9.660211,0.0442627,0
2292,1233935222242074624,man why do some irls think it's fine to make coronavirus jokes? and then they get awkward when they realize im right next to them cuz im chinese. like they obv know it's wrong,1,2020-03-01 02:00:57,TENVIS10N,Counterhate,4,9.596037,-0.30787945,1
2293,1233935230819426304,"Stop with the ""WE'RE ALL GONNA DIE"" reporting. It is idiotic, irresponsible, and yes it is #FAKENEWS! https://t.co/luEA1RHXhf",6,2020-03-01 02:00:59,Pesos4Guns,Counterhate,4,9.324027,1.2494174,0
2294,1233943521188384768,"@MattWalshBlog All of the comparisons, opinions, conclusions, are simply a giant waste of time. Medical experts, let alone the rest of us, don’t even know what we don’t know about Covid19. As far as I’m aware we don’t even know ALL of the characteristics of this virus at this point. Wrong?",0,2020-03-01 02:33:55,GuyMorganDaily,Counterhate,4,11.105762,0.2255395,1
2295,1233944082742992898,"If you are cutting him this much slack—using the word ""hoax"" during a global pandemic, &amp; using it in multiple settings—then, dude, no... no, you do not ""loathe"" Trump.

And it is incredibly irresponsible that a grown-ass man might even pause to consider this nonsense. https://t.co/JjnUVr4X3h",0,2020-03-01 02:36:09,CulRMartin,Counterhate,4,10.586307,-0.06765179,0
2296,1233948472262434817,@realDonaldTrump Claiming the coronavirus is a hoax perpetrated by the Democrats is insanity &amp; only undermines your credibility.  The virus mortality rate currently is 3.5%.  Flu mortality rate is only 0.1%. THIS IS GONNA BE BAD!  Your bungled handling of this crisis will be your undoing.,0,2020-03-01 02:53:36,WTSibille,Counterhate,4,11.070074,0.118058056,0
2297,1233956215161384960,"Omg mba chungha, please take care 😭😭😭 https://t.co/cYgAVPB9qO",0,2020-03-01 03:24:22,masbatik99,Counterhate,4,9.524006,5.3113136,0
2298,1233958382744129536,"@taerouge @intrldes @hoyasverse That's not what I'm saying at all? ""The issue would be that..."" is me saying if they thought that way, then it's a major issue because that's downright sinophobic and racist. COVID-19 affects every race and person so to correlate the two is ignorant.",0,2020-03-01 03:32:58,BiyaMoon,Counterhate,4,9.474927,0.11182153,0
2299,1233968671065694208,Affordable ? lmao https://t.co/qHHWPHgONB,0,2020-03-01 04:13:51,1plus1_is_3,Counterhate,4,8.566508,5.1610475,0
2300,1233971027501342721,"Yikes 

#lpsc2020 be like https://t.co/8ZnU07UYCG https://t.co/x9taDYgvVJ",9,2020-03-01 04:23:13,codydschultz,Counterhate,4,9.177841,5.113036,0
2301,1233973176033517573,I didn’t know the Corona virus looked like Stitch? #SNL,1,2020-03-01 04:31:45,tombrazelton,Counterhate,4,8.186572,4.456916,0
2302,1233973607736528896,"@karascupid @ultsuyoo @wayvitch @taengsmaid @CHATSHIU @kyungrismaid @missyingluo @dalshabest_ @bubblelipstick @soyeonslay just wanna inform y'all that your mutual is making insensitive ""jokes"" and this isn't the first time! i doubt you think it's funny but if you do, softblock https://t.co/E9PWzGMdOX",0,2020-03-01 04:33:28,Iavelyscode,Counterhate,4,10.47273,0.27276856,1
2303,1233976829284777985,"#COVID19 is a pandemic killer. And @realDonaldTrump says it's a hoax. Like everything that's beyond the comprehension of his illiterate, uneducated, tiny little brain. https://t.co/2GAZK2xuEy",0,2020-03-01 04:46:16,iamrachelwolf,Counterhate,4,9.873658,2.4676423,0
2304,1233977274325749760,be thankful you don’t have chronic illness because we have every reason to be panicking 😔 https://t.co/zb76RnUB52,1,2020-03-01 04:48:03,ohmyhathor,Counterhate,4,8.109773,3.3033433,0
2305,1233994414067834881,Please for the love of all that is holy assign me I am begging you God https://t.co/DkahZGIQog,4,2020-03-01 05:56:09,silk_laurent,Counterhate,3,11.929705,5.009757,0
2306,1234016317482655745,There shall no evil befall thee neither shall any #CoronaVirus come near thee,2,2020-03-01 07:23:11,Emi_bibe,Counterhate,4,11.170317,5.364361,0
2307,1234020386091618306,"Wash your hand with soap and water, and do not touch your face.
Sepertinya intinya begini. Lebih adem sih. https://t.co/94bb2pPySN",0,2020-03-01 07:39:21,ekaismaliliany,Counterhate,4,8.539555,5.1268215,0
2308,1234021076734226432,The Amadioha that will slap this guy is doing press up with Corona Virus. Trouble dey sleep inyanga go go wake am. https://t.co/QEu7vyJzra,3,2020-03-01 07:42:06,DecaKelechi,Counterhate,4,8.431713,3.5249949,0
2309,1234025749834686465,This is horrifying. I just don’t understand how people can be so thoughtless and unkind. No regard for anyone.  #CHD #ACHD #autoimmune #immunocompromised https://t.co/RaIWTBNShi,0,2020-03-01 08:00:40,GBx2TrueLove,Counterhate,4,10.724864,1.4531304,0
2310,1234037679722987521,Plz say sike https://t.co/nBK0PY09Xg,0,2020-03-01 08:48:04,ruudyyv,Counterhate,4,8.490235,5.3278975,0
2311,1234038113250332673,Could This ASX Cannabis Stock Soar Amid The Coronavirus?  https://t.co/5wVhNvQmu1 $BOT,0,2020-03-01 08:49:48,GreeneHamish,Counterhate,4,8.660073,6.2087417,0
2312,1234047079141593088,Let’s adopt this worldwide forever! 👍🏻 https://t.co/3JS9qBRMcf,1,2020-03-01 09:25:25,CKE1977,Counterhate,4,9.461226,6.508144,0
2313,1234048179030630401,Xot bpariza🧡 https://t.co/pJBAivuWYK,14,2020-03-01 09:29:48,Zhiyo3,Counterhate,4,8.64766,5.3200064,0
2314,1234049918907682818,Note that they all have different mode of transmission ☺ . Don't let common sense kill u 😂 https://t.co/AXX67WErf2,2,2020-03-01 09:36:42,iamchickyIce,Counterhate,4,8.765304,4.156672,0
2315,1234050655377121280,@hadey2edna Be where instead of receiving miracle you will receive Corona virus,1,2020-03-01 09:39:38,simplyolu7,Counterhate,4,9.170145,4.303948,0
2316,1234050675417346048,Chale! https://t.co/X3mt50I3fR,1,2020-03-01 09:39:43,BancoJr,Counterhate,4,8.995046,6.0568156,0
2317,1234050699475984385,"@IvyLi919 People is panicking, not only if you look Chinese/Asian or not, just because you sneeze! My son's teacher sneeze &amp; immediately reassure us it was not coronavirus. I just can't understand why people panic over this. First Influenza, now coronavirus, soon will be another mutation..",0,2020-03-01 09:39:48,Gaba80,Counterhate,4,10.880074,0.07235257,0
2318,1234054393122762754,That “sana sana colita de rana” be doing it’s thing that’s why https://t.co/wbh4ZTC28R,15,2020-03-01 09:54:29,spicynayi,Counterhate,4,7.7121816,2.3490045,0
2319,1234060610536689664,"US and Australia record first coronavirus deaths as Trump takes 'aggressive actions' https://t.co/vWq1j9itT4 Trump ""quote"" as long as your healthy you should be fine ! .Trump your obese and the majority of Americans are either obese or super obese. Don't sound to healthy to me.",0,2020-03-01 10:19:11,robidybob,Counterhate,4,10.309251,1.3759941,0
2320,1234068603177230338,"Say it with me 
It is not every single Asian’s fault. 
It is not every single person who travelled fault. 
It is not every single person who decided to go on holidays during the midterm fault. 
Stop being a prick and wash your hands 
#coronavirus",10,2020-03-01 10:50:57,thektgire,Counterhate,4,10.188099,0.12011329,1
2321,1234071685910925313,"If you see me &amp; my baby walking out in public with surgical masks on, mind ya fucking business! This Coronavirus shit real! &amp; it’s serious! &amp; too close to damn home!",0,2020-03-01 11:03:12,xl0ve_Lani,Counterhate,4,8.11912,2.7333865,1
2322,1234072693210783745,"This morning even the @CNN
Say that the best way to prevent #coronavirusus is by hand wash

https://t.co/Ozmju3PCRu

#Hygiene #handwah #health #COVID19",1,2020-03-01 11:07:12,Soapy_Care,Counterhate,4,9.711475,3.6390846,0
2323,1234084125578940416,"@ogujohnugo Same to my bruh,and happy Sunday to u pls be careful of the covid-19 out there",0,2020-03-01 11:52:38,Sido4201,Counterhate,4,8.689434,4.479028,0
2324,1234085368737206272,Sancho ou Halland ! https://t.co/MOkiRWgkNv,0,2020-03-01 11:57:34,LouisVerratti,Counterhate,4,9.021721,6.1653385,0
2325,1234088772423299074,Believe? https://t.co/jHFUp8uqk2,0,2020-03-01 12:11:06,georgebaily,Counterhate,4,-1.1239038,7.3229537,0
2326,1234088795487629313,"Countries continents away from China, with healthcare decades ahead, has reported dozens of cases, but Pilipens still at 3. 

Lupig cla lol 😂 https://t.co/4AMaonkApd",1,2020-03-01 12:11:11,iamSUPERyaaan,Counterhate,4,9.786789,4.3196344,0
2327,1234094760522022912,"@minfairys i don’t know, but let’s not worry too much because coronavirus isn’t really dangerous",4,2020-03-01 12:34:53,hobiwluvv,Counterhate,4,6.6885877,2.0745325,1
2328,1234098991840813058,"WOW!  How UNDEMOCRATIC is that by the ""democrats""?  To go that far is just mind-blowing and STUPID.  But then that goes for the whole of the ""Democrat"" bumbling-along ""leadership"" - PATHETIC! https://t.co/5volCxzED7",0,2020-03-01 12:51:42,T21Jan,Counterhate,4,10.191677,0.4423427,0
2329,1234099012547923969,"@brandondarby @kenkircher1 Also, it’s not true. Ask the Chinese doctor who first raised the alarm last Thanksgiving in Wuhan. Oh, that’s right, you can’t; because he died of it.  Covid-19 does NOT just pick off the ‘weak’!",0,2020-03-01 12:51:47,curd0g,Counterhate,4,8.782077,-1.0741692,1
2330,1234106552518369280,"I'm very over how callously people are saying coronavirus is only an issue if you are old or have preexisting health issues, they're saying it like it's supposed to be a RELIEF. ""Don't worry, only your old and weak and broken will die. Just wash your hands lol""",273,2020-03-01 13:21:45,TheGingerarchy,Counterhate,4,11.323681,0.3719683,0
2331,1234107100843757576,"@LoobsMJ @sydneymardigras Its actual racism not perceived. Ask yourself why China town is empty &amp; family owned Chinese restaurants are struggling. Simply put, its because of the way the media &amp; government has covered covid19. Just because it originated in China  does not mean we should discriminate!",2,2020-03-01 13:23:56,ShannonMeilak,Counterhate,4,9.471279,0.2788893,0
2332,1234111096413392896,Why do we not have this in US? Shameful https://t.co/yGaNxmg4L0,0,2020-03-01 13:39:48,FlyingYogini,Counterhate,4,7.935049,3.510654,0
2333,1234112581738074113,"“...get some perspective, get a grip, get a flu shot, drive a hybrid, go for a walk, and…eat a salad.” https://t.co/EuvkObtvBY",0,2020-03-01 13:45:42,meystel,Counterhate,4,8.577246,2.8463438,1
2334,1234114200907272193,"Nigerians pls stop questioning everything and #DoTheRightThing.
Una too fucking do abeg 🤬🤬🤬🤬 https://t.co/MmavPcXyEK",6,2020-03-01 13:52:08,RuggedyBaba,Counterhate,4,8.55227,4.123515,0
2335,1234116269282152449,There's not going to be a coronavirus shutdown — yet – Axios https://t.co/g1n9YhID5Y,0,2020-03-01 14:00:22,k29664911,Counterhate,4,6.384572,2.091842,0
2336,1234125599897047041,"Angel in disguise. @JYPETWICE
#ApologizeToTzuyu 
#TZUYU https://t.co/Wr0vq1qu0z",1,2020-03-01 14:37:26,peterpandesl,Counterhate,4,8.567116,5.1365666,0
2337,1234126486069747712,@Kudu_ze_Kudu It’s not China corona virus it’s #COVID19,4,2020-03-01 14:40:57,roman_shao,Counterhate,4,5.031548,1.1265678,0
2338,1234129928536444929,Amazing S Korea! Wow! https://t.co/Rs0ZpZvGP1,0,2020-03-01 14:54:38,moremoneyguru,Counterhate,4,9.318395,6.032411,0
2339,1234135755221540864,"@shailjapatel We have coronavirus and other pressing matters not this ( don’t call me female ) to deal with round the world , let’s stop this gender “issues” . It’s becoming childish AF",0,2020-03-01 15:17:47,mbouty,Counterhate,4,9.763551,0.9468883,0
2340,1234138179042758658,"$30,000 to cure a single patient!?! Corona Virus, you're not our kind of disease. Please don't come to Africa abeg https://t.co/c5O4mOzewd",2,2020-03-01 15:27:25,MuwangaPaddy,Counterhate,4,8.574079,2.7465355,0
